fact_table_natural_key,accm_txn_complete_time
TXN00007988,2022-05-08 19:05:16
TXN00007989,2022-05-08 11:05:08
TXN00007990,2022-05-08 21:22:16
TXN00007991,2022-05-08 05:47:44
TXN00007992,2022-05-08 14:45:12
TXN00007993,2022-05-08 18:23:32
TXN00007994,2022-05-08 23:04:03
TXN00007995,2022-05-08 17:16:16
TXN00007996,2022-05-08 04:36:36
TXN00007997,2022-05-08 07:40:56
TXN00007998,2022-05-08 06:50:45
TXN00007999,2022-05-08 19:31:10
TXN00008000,2022-05-08 10:00:28
TXN00008001,2022-05-08 15:06:49
TXN00008002,2022-05-08 20:33:08
TXN00008003,2022-05-08 22:25:03
TXN00008004,2022-05-08 17:36:15
TXN00008005,2022-05-08 01:26:08
TXN00008006,2022-05-08 14:05:24
TXN00008007,2022-05-08 04:14:38
TXN00008008,2022-05-08 07:36:30
TXN00008009,2022-05-08 22:58:41
TXN00008010,2022-05-08 10:15:23
TXN00008011,2022-05-08 02:25:54
TXN00008012,2022-05-08 18:06:04
TXN00008013,2022-05-08 05:53:36
TXN00008014,2022-05-08 10:26:41
TXN00008015,2022-05-08 07:38:36
TXN00008016,2022-05-08 13:27:17
TXN00008017,2022-05-08 06:47:59
TXN00008018,2022-05-08 06:15:03
TXN00008019,2022-05-08 04:41:56
TXN00008020,2022-05-08 05:06:09
TXN00008021,2022-05-08 22:44:38
TXN00008022,2022-05-08 23:07:23
TXN00008023,2022-05-08 05:22:28
TXN00008024,2022-05-08 20:07:21
TXN00008025,2022-05-08 20:00:20
TXN00008026,2022-05-08 07:18:47
TXN00008027,2022-05-08 03:06:32
TXN00008028,2022-05-08 05:08:50
TXN00008029,2022-05-08 04:47:08
TXN00008030,2022-05-08 21:02:17
TXN00008031,2022-05-08 11:41:34
TXN00008032,2022-05-08 11:30:13
TXN00008033,2022-05-08 13:32:43
TXN00008034,2022-05-08 06:44:01
TXN00008035,2022-05-08 04:51:25
TXN00008036,2022-05-08 13:02:05
TXN00008037,2022-05-08 08:20:20
TXN00008038,2022-05-08 17:41:48
TXN00008039,2022-05-08 11:51:06
TXN00008040,2022-05-08 22:42:29
TXN00008041,2022-05-08 14:46:37
TXN00008042,2022-05-08 10:51:32
TXN00008043,2022-05-08 23:59:17
TXN00008044,2022-05-08 02:19:35
TXN00008045,2022-05-08 19:43:22
TXN00008046,2022-05-08 17:49:48
TXN00008047,2022-05-08 09:43:32
TXN00008048,2022-05-08 12:27:19
TXN00008049,2022-05-08 16:47:17
TXN00008050,2022-05-08 21:53:01
TXN00008051,2022-05-08 16:17:48
TXN00008052,2022-05-08 03:18:26
TXN00008053,2022-05-08 16:43:17
TXN00008054,2022-05-08 13:01:33
TXN00008055,2022-05-08 15:12:55
TXN00008056,2022-05-08 07:41:55
TXN00008057,2022-05-08 09:01:55
TXN00008058,2022-05-08 13:15:56
TXN00008059,2022-05-08 07:11:01
TXN00008060,2022-05-08 05:22:16
TXN00008061,2022-05-08 20:22:30
TXN00008062,2022-05-08 01:57:48
TXN00008063,2022-05-08 12:04:09
TXN00008064,2022-05-08 18:51:16
TXN00008065,2022-05-08 21:35:35
TXN00008066,2022-05-08 20:05:37
TXN00008067,2022-05-08 11:32:37
TXN00008068,2022-05-08 08:44:33
TXN00008069,2022-05-08 08:28:50
TXN00008070,2022-05-08 17:27:31
TXN00008071,2022-05-08 10:26:04
TXN00008072,2022-05-08 17:31:11
TXN00008073,2022-05-08 11:54:09
TXN00008074,2022-05-08 09:06:48
TXN00008075,2022-05-08 22:47:44
TXN00008076,2022-05-08 17:43:22
TXN00008077,2022-05-08 22:01:46
TXN00008078,2022-05-08 19:02:46
TXN00008079,2022-05-08 07:23:26
TXN00008080,2022-05-08 04:29:31
TXN00008081,2022-05-08 12:09:14
TXN00008082,2022-05-08 18:46:03
TXN00008083,2022-05-08 14:48:18
TXN00008084,2022-05-08 21:11:48
TXN00008085,2022-05-08 23:26:24
TXN00008086,2022-05-08 13:30:32
TXN00008087,2022-05-08 22:47:38
TXN00008088,2022-05-08 11:00:43
TXN00008089,2022-05-08 21:38:51
TXN00008090,2022-05-08 19:07:27
TXN00008091,2022-05-08 21:40:15
TXN00008092,2022-05-08 05:38:50
TXN00008093,2022-05-08 23:42:26
TXN00008094,2022-05-08 10:23:19
TXN00008095,2022-05-08 23:12:22
TXN00008096,2022-05-08 23:38:44
TXN00008097,2022-05-08 19:47:29
TXN00008098,2022-05-08 05:39:11
TXN00008099,2022-05-08 18:45:56
TXN00008100,2022-05-08 01:40:32
TXN00008101,2022-05-08 16:58:26
TXN00008102,2022-05-08 08:14:17
TXN00008103,2022-05-08 03:48:42
TXN00008104,2022-05-08 16:59:37
TXN00008105,2022-05-08 03:36:31
TXN00008106,2022-05-08 06:38:17
TXN00008107,2022-05-08 19:44:08
TXN00008108,2022-05-08 13:42:11
TXN00008109,2022-05-08 14:39:45
TXN00008110,2022-05-08 03:15:38
TXN00008111,2022-05-08 02:07:50
TXN00008112,2022-05-08 16:37:57
TXN00008113,2022-05-08 07:44:35
TXN00008114,2022-05-08 06:35:58
TXN00008115,2022-05-08 09:54:10
TXN00008116,2022-05-08 20:57:18
TXN00008117,2022-05-08 09:43:13
TXN00008118,2022-05-08 08:58:39
TXN00008119,2022-05-08 08:56:14
TXN00008120,2022-05-08 14:16:22
TXN00008121,2022-05-08 22:17:26
TXN00008122,2022-05-08 21:30:50
TXN00008123,2022-05-08 18:33:34
TXN00008124,2022-05-08 16:44:03
TXN00008125,2022-05-08 10:04:17
TXN00008126,2022-05-08 20:17:45
TXN00008127,2022-05-08 02:59:35
TXN00008128,2022-05-08 14:52:23
TXN00008129,2022-05-08 10:53:18
TXN00008130,2022-05-08 11:07:03
TXN00008131,2022-05-08 21:23:17
TXN00008132,2022-05-08 04:45:08
TXN00008133,2022-05-08 16:53:01
TXN00008134,2022-05-08 19:29:35
TXN00008135,2022-05-08 19:11:08
TXN00008136,2022-05-08 23:35:58
TXN00008137,2022-05-08 00:56:54
TXN00008138,2022-05-08 07:58:34
TXN00008139,2022-05-08 07:15:12
TXN00008140,2022-05-08 05:30:15
TXN00008141,2022-05-08 11:20:37
TXN00008142,2022-05-08 16:13:57
TXN00008143,2022-05-08 04:29:50
TXN00008144,2022-05-08 11:38:10
TXN00008145,2022-05-08 17:39:16
TXN00008146,2022-05-08 13:20:40
TXN00008147,2022-05-08 15:38:38
TXN00008148,2022-05-08 12:18:09
TXN00008149,2022-05-08 04:05:32
TXN00008150,2022-05-08 18:22:21
TXN00008151,2022-05-08 07:13:56
TXN00008152,2022-05-08 20:26:09
TXN00008153,2022-05-08 18:32:07
TXN00008154,2022-05-08 20:05:29
TXN00008155,2022-05-08 12:28:25
TXN00008156,2022-05-08 07:23:18
TXN00008157,2022-05-08 10:40:34
TXN00008158,2022-05-08 16:45:59
TXN00008159,2022-05-08 20:33:07
TXN00008160,2022-05-08 13:25:11
TXN00008161,2022-05-08 13:12:40
TXN00008162,2022-05-08 08:14:18
TXN00008163,2022-05-08 15:37:24
TXN00008164,2022-05-08 11:03:00
TXN00008165,2022-05-08 16:22:43
TXN00008166,2022-05-08 12:49:57
TXN00008167,2022-05-08 11:44:27
TXN00008168,2022-05-08 06:56:22
TXN00008169,2022-05-08 22:44:05
TXN00008170,2022-05-08 00:22:56
TXN00008171,2022-05-08 18:31:37
TXN00008172,2022-05-08 10:50:13
TXN00008173,2022-05-08 04:15:05
TXN00008174,2022-05-08 02:57:49
TXN00008175,2022-05-08 21:00:52
TXN00008176,2022-05-08 10:34:33
TXN00008177,2022-05-08 11:26:47
TXN00008178,2022-05-08 00:12:59
TXN00008179,2022-05-08 17:49:47
TXN00008180,2022-05-08 06:05:36
TXN00008181,2022-05-08 23:36:41
TXN00008182,2022-05-08 10:06:09
TXN00008183,2022-05-08 12:43:51
TXN00008184,2022-05-08 18:49:05
TXN00008185,2022-05-08 05:23:53
TXN00008186,2022-05-08 09:22:14
TXN00008187,2022-05-08 05:31:16
TXN00008188,2022-05-08 06:13:37
TXN00008189,2022-05-08 19:15:47
TXN00008190,2022-05-08 02:06:58
TXN00008191,2022-05-08 23:23:03
TXN00008192,2022-05-08 00:55:22
TXN00008193,2022-05-08 16:01:59
TXN00008194,2022-05-08 21:34:03
TXN00008195,2022-05-08 16:31:31
TXN00008196,2022-05-08 07:36:09
TXN00008197,2022-05-08 01:00:23
TXN00008198,2022-05-08 12:12:38
TXN00008199,2022-05-08 14:02:56
TXN00008200,2022-05-08 03:20:40
TXN00008201,2022-05-08 17:33:08
TXN00008202,2022-05-08 23:36:21
TXN00008203,2022-05-08 13:39:18
TXN00008204,2022-05-08 01:02:48
TXN00008205,2022-05-08 07:07:19
TXN00008206,2022-05-08 22:44:32
TXN00008207,2022-05-08 07:44:14
TXN00008208,2022-05-08 16:04:59
TXN00008209,2022-05-08 00:30:19
TXN00008210,2022-05-08 11:58:05
TXN00008211,2022-05-08 14:42:02
TXN00008212,2022-05-08 19:05:18
TXN00008213,2022-05-08 08:10:38
TXN00008214,2022-05-08 20:44:12
TXN00008215,2022-05-08 16:56:51
TXN00008216,2022-05-08 03:20:58
TXN00008217,2022-05-08 14:40:58
TXN00008218,2022-05-08 19:58:53
TXN00008219,2022-05-08 00:10:35
TXN00008220,2022-05-08 21:47:19
TXN00008221,2022-05-08 20:12:29
TXN00008222,2022-05-08 16:01:21
TXN00008223,2022-05-08 01:09:00
TXN00008224,2022-05-08 10:38:43
TXN00008225,2022-05-08 12:54:53
TXN00008226,2022-05-08 04:09:29
TXN00008227,2022-05-08 21:21:55
TXN00008228,2022-05-08 02:42:34
TXN00008229,2022-05-08 06:37:36
TXN00008230,2022-05-08 10:37:35
TXN00008231,2022-05-08 12:49:15
TXN00008232,2022-05-08 00:23:18
TXN00008233,2022-05-08 12:09:07
TXN00008234,2022-05-08 11:27:38
TXN00008235,2022-05-08 08:51:24
TXN00008236,2022-05-08 15:58:39
TXN00008237,2022-05-08 20:40:36
TXN00008238,2022-05-08 23:44:20
TXN00008239,2022-05-08 04:02:59
TXN00008240,2022-05-08 23:47:21
TXN00008241,2022-05-08 15:25:47
TXN00008242,2022-05-08 08:22:27
TXN00008243,2022-05-08 23:35:03
TXN00008244,2022-05-08 19:15:01
TXN00008245,2022-05-08 12:32:25
TXN00008246,2022-05-08 16:26:51
TXN00008247,2022-05-08 01:59:18
TXN00008248,2022-05-08 06:21:01
TXN00008249,2022-05-08 19:33:42
TXN00008250,2022-05-08 21:18:29
TXN00008251,2022-05-08 07:47:05
TXN00008252,2022-05-08 19:29:56
TXN00008253,2022-05-08 22:20:00
TXN00008254,2022-05-08 08:12:43
TXN00008255,2022-05-08 11:38:47
TXN00008256,2022-05-08 03:06:50
TXN00008257,2022-05-08 06:57:40
TXN00008258,2022-05-08 02:55:37
TXN00008259,2022-05-08 09:34:17
TXN00008260,2022-05-08 01:58:28
TXN00008261,2022-05-08 10:19:09
TXN00008262,2022-05-08 13:00:29
TXN00008263,2022-05-08 17:48:47
TXN00008264,2022-05-08 21:37:34
TXN00008265,2022-05-08 05:51:05
TXN00008266,2022-05-08 04:13:55
TXN00008267,2022-05-08 00:02:18
TXN00008268,2022-05-08 07:08:36
TXN00008269,2022-05-08 11:00:04
TXN00008270,2022-05-08 12:05:30
TXN00008271,2022-05-08 15:51:29
TXN00008272,2022-05-08 21:37:51
TXN00008273,2022-05-08 22:54:14
TXN00008274,2022-05-08 04:19:26
TXN00008275,2022-05-08 21:25:04
TXN00008276,2022-05-08 15:11:44
TXN00008277,2022-05-08 02:18:48
TXN00008278,2022-05-08 05:57:09
TXN00008279,2022-05-08 11:47:24
TXN00008280,2022-05-08 08:12:24
TXN00008281,2022-05-08 20:21:31
TXN00008282,2022-05-08 02:33:46
TXN00008283,2022-05-08 02:46:12
TXN00008284,2022-05-08 07:23:29
TXN00008285,2022-05-08 16:39:07
TXN00008286,2022-05-08 13:37:05
TXN00008287,2022-05-08 11:39:13
TXN00008288,2022-05-08 10:56:23
TXN00008289,2022-05-08 21:25:08
TXN00008290,2022-05-08 13:37:45
TXN00008291,2022-05-08 03:08:17
TXN00008292,2022-05-08 23:40:11
TXN00008293,2022-05-08 16:25:48
TXN00008294,2022-05-08 10:20:58
TXN00008295,2022-05-08 06:44:27
TXN00008296,2022-05-08 21:51:32
TXN00008297,2022-05-08 05:27:12
TXN00008298,2022-05-08 20:17:49
TXN00008299,2022-05-08 04:10:36
TXN00008300,2022-05-08 21:57:33
TXN00008301,2022-05-08 12:52:07
TXN00008302,2022-05-08 05:07:40
TXN00008303,2022-05-08 08:56:43
TXN00008304,2022-05-08 08:23:05
TXN00008305,2022-05-08 03:27:21
TXN00008306,2022-05-08 12:54:25
TXN00008307,2022-05-08 22:00:52
TXN00008308,2022-05-08 16:00:47
TXN00008309,2022-05-08 06:28:04
TXN00008310,2022-05-08 11:22:21
TXN00008311,2022-05-08 12:39:53
TXN00008312,2022-05-08 20:59:04
TXN00008313,2022-05-08 01:34:41
TXN00008314,2022-05-08 12:37:09
TXN00008315,2022-05-08 20:55:05
TXN00008316,2022-05-08 12:24:26
TXN00008317,2022-05-08 16:38:35
TXN00008318,2022-05-08 22:48:51
TXN00008319,2022-05-08 22:40:21
TXN00008320,2022-05-08 04:15:49
TXN00008321,2022-05-08 23:53:31
TXN00008322,2022-05-08 00:18:17
TXN00008323,2022-05-08 14:36:58
TXN00008324,2022-05-08 13:54:21
TXN00008325,2022-05-08 22:23:48
TXN00008326,2022-05-08 17:00:39
TXN00008327,2022-05-08 11:58:37
TXN00008328,2022-05-08 07:49:23
TXN00008329,2022-05-08 12:25:13
TXN00008330,2022-05-08 21:03:49
TXN00008331,2022-05-08 16:33:03
TXN00008332,2022-05-08 14:52:47
TXN00008333,2022-05-08 18:52:48
TXN00008334,2022-05-08 12:03:04
TXN00008335,2022-05-08 04:03:17
TXN00008336,2022-05-08 08:01:35
TXN00008337,2022-05-08 08:18:08
TXN00008338,2022-05-08 09:52:24
TXN00008339,2022-05-08 22:15:19
TXN00008340,2022-05-08 14:39:04
TXN00008341,2022-05-08 14:56:45
TXN00008342,2022-05-08 06:44:14
TXN00008343,2022-05-08 06:57:22
TXN00008344,2022-05-08 14:51:33
TXN00008345,2022-05-08 09:47:46
TXN00008346,2022-05-08 17:54:54
TXN00008347,2022-05-08 07:08:53
TXN00008348,2022-05-08 04:23:34
TXN00008349,2022-05-08 12:09:07
TXN00008350,2022-05-08 15:32:51
TXN00008351,2022-05-08 03:40:15
TXN00008352,2022-05-08 04:16:17
TXN00008353,2022-05-08 18:51:42
TXN00008354,2022-05-08 01:05:21
TXN00008355,2022-05-08 11:03:03
TXN00008356,2022-05-08 04:19:07
TXN00008357,2022-05-08 00:54:08
TXN00008358,2022-05-08 09:18:12
TXN00008359,2022-05-08 14:11:00
TXN00008360,2022-05-08 13:59:39
TXN00008361,2022-05-08 14:26:51
TXN00008362,2022-05-08 08:26:33
TXN00008363,2022-05-08 02:31:20
TXN00008364,2022-05-08 06:28:33
TXN00008365,2022-05-08 03:38:42
TXN00008366,2022-05-08 08:40:27
TXN00008367,2022-05-08 20:38:18
TXN00008368,2022-05-08 22:18:47
TXN00008369,2022-05-08 02:34:45
TXN00008370,2022-05-08 05:11:16
TXN00008371,2022-05-08 09:04:15
TXN00008372,2022-05-08 08:32:45
TXN00008373,2022-05-08 16:18:52
TXN00008374,2022-05-08 19:20:42
TXN00008375,2022-05-08 23:01:05
TXN00008376,2022-05-08 10:13:23
TXN00008377,2022-05-08 21:45:52
TXN00008378,2022-05-08 20:03:03
TXN00008379,2022-05-08 13:51:37
TXN00008380,2022-05-08 13:14:51
TXN00008381,2022-05-08 21:00:52
TXN00008382,2022-05-08 19:00:30
TXN00008383,2022-05-08 12:56:48
TXN00008384,2022-05-08 04:38:27
TXN00008385,2022-05-08 18:45:01
TXN00008386,2022-05-08 06:19:05
TXN00008387,2022-05-08 03:15:15
TXN00008388,2022-05-08 13:58:55
TXN00008389,2022-05-08 07:33:20
TXN00008390,2022-05-08 15:30:39
TXN00008391,2022-05-08 07:49:33
TXN00008392,2022-05-08 17:21:30
TXN00008393,2022-05-08 21:55:13
TXN00008394,2022-05-08 16:51:21
TXN00008395,2022-05-08 09:58:45
TXN00008396,2022-05-08 08:00:32
TXN00008397,2022-05-08 14:36:39
TXN00008398,2022-05-08 13:40:18
TXN00008399,2022-05-08 11:37:33
TXN00008400,2022-05-08 08:14:29
TXN00008401,2022-05-08 02:26:36
TXN00008402,2022-05-08 01:39:05
TXN00008403,2022-05-08 02:56:30
TXN00008404,2022-05-08 10:24:19
TXN00008405,2022-05-08 21:24:30
TXN00008406,2022-05-08 05:07:42
TXN00008407,2022-05-08 01:21:35
TXN00008408,2022-05-08 22:48:53
TXN00008409,2022-05-08 06:21:11
TXN00008410,2022-05-08 15:36:14
TXN00008411,2022-05-08 01:31:07
TXN00008412,2022-05-08 06:59:30
TXN00008413,2022-05-08 09:23:54
TXN00008414,2022-05-08 00:30:23
TXN00008415,2022-05-08 18:06:58
TXN00008416,2022-05-08 20:17:30
TXN00008417,2022-05-08 05:52:04
TXN00008418,2022-05-08 04:50:13
TXN00008419,2022-05-08 13:26:57
TXN00008420,2022-05-08 18:28:05
TXN00008421,2022-05-08 19:32:40
TXN00008422,2022-05-08 12:45:58
TXN00008423,2022-05-08 12:29:56
TXN00008424,2022-05-08 01:11:02
TXN00008425,2022-05-08 03:00:55
TXN00008426,2022-05-08 17:20:13
TXN00008427,2022-05-08 04:46:28
TXN00008428,2022-05-08 05:31:43
TXN00008429,2022-05-08 15:42:28
TXN00008430,2022-05-08 08:42:37
TXN00008431,2022-05-08 02:27:26
TXN00008432,2022-05-08 11:54:23
TXN00008433,2022-05-08 10:25:30
TXN00008434,2022-05-08 09:32:39
TXN00008435,2022-05-08 07:16:25
TXN00008436,2022-05-08 10:16:27
TXN00008437,2022-05-08 10:16:20
TXN00008438,2022-05-08 10:37:52
TXN00008439,2022-05-08 15:39:51
TXN00008440,2022-05-08 21:33:04
TXN00008441,2022-05-08 08:50:15
TXN00008442,2022-05-08 22:00:14
TXN00008443,2022-05-08 07:58:50
TXN00008444,2022-05-08 08:59:45
TXN00008445,2022-05-08 15:24:07
TXN00008446,2022-05-08 20:44:24
TXN00008447,2022-05-08 10:36:10
TXN00008448,2022-05-08 12:25:40
TXN00008449,2022-05-08 16:11:17
TXN00008450,2022-05-08 09:47:55
TXN00008451,2022-05-08 08:33:44
TXN00008452,2022-05-08 06:57:11
TXN00008453,2022-05-08 01:26:08
TXN00008454,2022-05-08 16:49:34
TXN00008455,2022-05-08 13:17:16
TXN00008456,2022-05-08 10:59:54
TXN00008457,2022-05-08 18:49:49
TXN00008458,2022-05-08 23:38:23
TXN00008459,2022-05-08 03:42:42
TXN00008460,2022-05-08 07:39:15
TXN00008461,2022-05-08 10:42:55
TXN00008462,2022-05-08 04:51:48
TXN00008463,2022-05-08 21:44:12
TXN00008464,2022-05-08 00:29:15
TXN00008465,2022-05-08 19:29:56
TXN00008466,2022-05-08 10:02:10
TXN00008467,2022-05-08 13:40:44
TXN00008468,2022-05-08 06:39:15
TXN00008469,2022-05-08 17:31:47
TXN00008470,2022-05-08 15:10:59
TXN00008471,2022-05-08 19:21:26
TXN00008472,2022-05-08 00:08:28
TXN00008473,2022-05-08 16:51:21
TXN00008474,2022-05-08 01:27:40
TXN00008475,2022-05-08 09:43:50
TXN00008476,2022-05-08 22:57:32
TXN00008477,2022-05-08 14:48:27
TXN00008478,2022-05-08 12:14:40
TXN00008479,2022-05-08 18:21:31
TXN00008480,2022-05-08 10:36:11
TXN00008481,2022-05-08 17:49:05
TXN00008482,2022-05-08 07:56:28
TXN00008483,2022-05-08 06:14:45
TXN00008484,2022-05-08 19:38:36
TXN00008485,2022-05-08 08:01:26
TXN00008486,2022-05-08 14:51:37
TXN00008487,2022-05-08 16:36:31
TXN00008488,2022-05-08 16:20:56
TXN00008489,2022-05-08 03:27:51
TXN00008490,2022-05-08 22:48:12
TXN00008491,2022-05-08 08:13:35
TXN00008492,2022-05-08 15:33:28
TXN00008493,2022-05-08 03:13:20
TXN00008494,2022-05-08 19:01:24
TXN00008495,2022-05-08 18:18:42
TXN00008496,2022-05-08 23:14:51
TXN00008497,2022-05-08 08:06:20
TXN00008498,2022-05-08 19:22:54
TXN00008499,2022-05-08 00:42:42
TXN00008500,2022-05-08 16:01:09
TXN00008501,2022-05-08 11:32:33
TXN00008502,2022-05-08 12:17:55
TXN00008503,2022-05-08 15:24:43
TXN00008504,2022-05-08 17:41:30
TXN00008505,2022-05-08 20:44:26
TXN00008506,2022-05-08 08:51:32
TXN00008507,2022-05-08 14:21:09
TXN00008508,2022-05-08 21:18:57
TXN00008509,2022-05-08 13:51:07
TXN00008510,2022-05-08 04:56:59
TXN00008511,2022-05-08 14:54:41
TXN00008512,2022-05-08 00:49:57
TXN00008513,2022-05-08 23:07:16
TXN00008514,2022-05-08 08:16:02
TXN00008515,2022-05-08 17:21:57
TXN00008516,2022-05-08 22:31:51
TXN00008517,2022-05-08 18:10:37
TXN00008518,2022-05-08 18:57:28
TXN00008519,2022-05-08 12:14:40
TXN00008520,2022-05-08 10:01:07
TXN00008521,2022-05-08 18:55:30
TXN00008522,2022-05-08 08:23:19
TXN00008523,2022-05-08 02:28:50
TXN00008524,2022-05-08 06:00:27
TXN00008525,2022-05-08 08:53:50
TXN00008526,2022-05-08 09:31:32
TXN00008527,2022-05-08 06:23:54
TXN00008528,2022-05-08 00:43:02
TXN00008529,2022-05-08 04:05:18
TXN00008530,2022-05-08 17:04:51
TXN00008531,2022-05-08 00:04:35
TXN00008532,2022-05-08 22:53:01
TXN00008533,2022-05-08 01:25:45
TXN00008534,2022-05-08 09:06:34
TXN00008535,2022-05-08 22:47:11
TXN00008536,2022-05-08 04:20:13
TXN00008537,2022-05-08 06:10:32
TXN00008538,2022-05-08 06:46:13
TXN00008539,2022-05-08 01:04:48
TXN00008540,2022-05-08 06:28:27
TXN00008541,2022-05-08 01:14:40
TXN00008542,2022-05-08 06:55:12
TXN00008543,2022-05-08 07:07:42
TXN00008544,2022-05-08 16:24:48
TXN00008545,2022-05-08 14:36:17
TXN00008546,2022-05-08 21:36:39
TXN00008547,2022-05-08 13:50:29
TXN00008548,2022-05-08 20:16:19
TXN00008549,2022-05-08 01:42:34
TXN00008550,2022-05-08 17:32:02
TXN00008551,2022-05-08 00:07:11
TXN00008552,2022-05-08 09:06:30
TXN00008553,2022-05-08 21:03:50
TXN00008554,2022-05-08 16:43:24
TXN00008555,2022-05-08 05:52:40
TXN00008556,2022-05-08 04:22:56
TXN00008557,2022-05-08 04:43:55
TXN00008558,2022-05-08 21:33:39
TXN00008559,2022-05-08 07:52:09
TXN00008560,2022-05-08 10:15:30
TXN00008561,2022-05-08 10:13:19
TXN00008562,2022-05-08 18:18:13
TXN00008563,2022-05-08 20:20:52
TXN00008564,2022-05-08 09:22:10
TXN00008565,2022-05-08 23:16:41
TXN00008566,2022-05-08 23:31:09
TXN00008567,2022-05-08 22:54:22
TXN00008568,2022-05-08 21:18:59
TXN00008569,2022-05-08 08:22:57
TXN00008570,2022-05-08 05:31:12
TXN00008571,2022-05-08 08:00:04
TXN00008572,2022-05-08 08:50:25
TXN00008573,2022-05-08 04:20:21
TXN00008574,2022-05-08 11:48:30
TXN00008575,2022-05-08 10:29:57
TXN00008576,2022-05-08 03:58:18
TXN00008577,2022-05-08 01:12:51
TXN00008578,2022-05-08 10:38:18
TXN00008579,2022-05-08 13:16:47
TXN00008580,2022-05-08 02:56:42
TXN00008581,2022-05-08 06:57:07
TXN00008582,2022-05-08 02:29:14
TXN00008583,2022-05-08 11:52:48
TXN00008584,2022-05-08 14:50:28
TXN00008585,2022-05-08 14:17:14
TXN00008586,2022-05-08 16:39:51
TXN00008587,2022-05-08 18:37:39
TXN00008588,2022-05-08 20:06:20
TXN00008589,2022-05-08 12:51:28
TXN00008590,2022-05-08 23:31:43
TXN00008591,2022-05-08 08:17:15
TXN00008592,2022-05-08 17:25:23
TXN00008593,2022-05-08 01:32:22
TXN00008594,2022-05-08 04:40:01
TXN00008595,2022-05-08 09:36:28
TXN00008596,2022-05-08 17:02:48
TXN00008597,2022-05-08 08:57:00
TXN00008598,2022-05-08 13:59:22
TXN00008599,2022-05-08 13:01:12
TXN00008600,2022-05-08 23:29:54
TXN00008601,2022-05-08 05:23:03
TXN00008602,2022-05-08 00:34:09
TXN00008603,2022-05-08 17:37:05
TXN00008604,2022-05-08 09:28:50
TXN00008605,2022-05-08 18:48:29
TXN00008606,2022-05-08 15:02:15
TXN00008607,2022-05-08 09:24:59
TXN00008608,2022-05-08 11:35:28
TXN00008609,2022-05-08 10:15:03
TXN00008610,2022-05-08 12:48:58
TXN00008611,2022-05-08 22:43:06
TXN00008612,2022-05-08 21:41:39
TXN00008613,2022-05-08 17:39:48
TXN00008614,2022-05-08 10:33:47
TXN00008615,2022-05-08 12:57:01
TXN00008616,2022-05-08 03:06:34
TXN00008617,2022-05-08 17:57:00
TXN00008618,2022-05-08 23:05:26
TXN00008619,2022-05-08 08:34:08
TXN00008620,2022-05-08 20:19:44
TXN00008621,2022-05-08 01:14:31
TXN00008622,2022-05-08 17:38:33
TXN00008623,2022-05-08 17:04:19
TXN00008624,2022-05-08 08:25:15
TXN00008625,2022-05-08 06:58:40
TXN00008626,2022-05-08 22:59:19
TXN00008627,2022-05-08 03:45:53
TXN00008628,2022-05-08 10:22:37
TXN00008629,2022-05-08 00:01:15
TXN00008630,2022-05-08 00:47:39
TXN00008631,2022-05-08 12:43:23
TXN00008632,2022-05-08 13:48:23
TXN00008633,2022-05-08 14:23:08
TXN00008634,2022-05-08 01:44:46
TXN00008635,2022-05-08 21:41:26
TXN00008636,2022-05-08 09:34:05
TXN00008637,2022-05-08 19:26:28
TXN00008638,2022-05-08 00:22:37
TXN00008639,2022-05-08 06:40:48
TXN00008640,2022-05-08 09:23:09
TXN00008641,2022-05-08 09:36:23
TXN00008642,2022-05-08 18:26:53
TXN00008643,2022-05-08 04:56:43
TXN00008644,2022-05-08 08:42:13
TXN00008645,2022-05-08 00:51:03
TXN00008646,2022-05-08 06:21:00
TXN00008647,2022-05-08 02:25:22
TXN00008648,2022-05-08 05:46:21
TXN00008649,2022-05-08 01:43:23
TXN00008650,2022-05-08 23:48:33
TXN00008651,2022-05-08 00:15:35
TXN00008652,2022-05-08 05:36:28
TXN00008653,2022-05-08 10:20:13
TXN00008654,2022-05-08 08:43:26
TXN00008655,2022-05-08 15:15:03
TXN00008656,2022-05-08 18:19:06
TXN00008657,2022-05-08 19:20:40
TXN00008658,2022-05-08 19:57:25
TXN00008659,2022-05-08 03:55:04
TXN00008660,2022-05-08 20:55:05
TXN00008661,2022-05-08 05:17:18
TXN00008662,2022-05-08 02:23:54
TXN00008663,2022-05-08 01:32:01
TXN00008664,2022-05-08 04:09:43
TXN00008665,2022-05-08 02:39:52
TXN00008666,2022-05-08 02:08:34
TXN00008667,2022-05-08 13:32:32
TXN00008668,2022-05-08 05:46:09
TXN00008669,2022-05-08 23:33:08
TXN00008670,2022-05-08 06:49:26
TXN00008671,2022-05-08 07:08:55
TXN00008672,2022-05-08 01:40:26
TXN00008673,2022-05-08 15:33:51
TXN00008674,2022-05-08 12:34:15
TXN00008675,2022-05-08 17:45:25
TXN00008676,2022-05-08 07:57:50
TXN00008677,2022-05-08 08:54:11
TXN00008678,2022-05-08 14:44:00
TXN00008679,2022-05-08 15:01:39
TXN00008680,2022-05-08 10:59:30
TXN00008681,2022-05-08 06:00:59
TXN00008682,2022-05-08 16:11:51
TXN00008683,2022-05-08 06:34:57
TXN00008684,2022-05-08 19:20:22
TXN00008685,2022-05-08 13:10:55
