TRANSACTION_ID,TXN_DATE_TIME,LOSS_DT,REPORT_DT,PREMIUM_AMOUNT,CLAIM_AMOUNT,TENURE,AGENT_ID,VENDOR_ID,CUSTOMER_ID
TXN00007284,3/15/2021 0:00,2/24/2021,3/1/2021,11.16,600,71,AGENT00508,VNDR00430,A00006558
TXN00007285,3/15/2021 0:00,3/9/2021,3/11/2021,81.97,23000,69,AGENT01002,VNDR00197,A00009488
TXN00007286,3/16/2021 0:00,2/25/2021,3/2/2021,184.11,17000,45,AGENT00641,VNDR00197,A00000329
TXN00007287,3/16/2021 0:00,3/15/2021,3/15/2021,78.56,1000,104,AGENT00673,VNDR00045,A00002742
TXN00007288,3/16/2021 0:00,3/7/2021,3/10/2021,117.1,6000,15,AGENT00183,VNDR00137,A00007103
TXN00007289,3/16/2021 0:00,3/3/2021,3/8/2021,136.8,15000,79,AGENT00113,VNDR00593,A00005950
TXN00007290,3/16/2021 0:00,3/7/2021,3/10/2021,56.14,83000,64,AGENT01110,VNDR00197,A00000293
TXN00007291,3/16/2021 0:00,3/6/2021,3/9/2021,84.57,3000,54,AGENT00799,VNDR00197,A00002384
TXN00007292,3/16/2021 0:00,3/13/2021,3/13/2021,147.95,18000,14,AGENT00806,VNDR00585,A00002477
TXN00007293,3/16/2021 0:00,3/15/2021,3/15/2021,8.2,700,6,AGENT00110,VNDR00197,A00004504
TXN00007294,3/16/2021 0:00,3/14/2021,3/14/2021,105.06,36000,9,AGENT01122,VNDR00260,A00003753
TXN00007295,3/16/2021 0:00,3/15/2021,3/15/2021,123.65,1000,78,AGENT00230,VNDR00154,A00003808
TXN00007296,3/16/2021 0:00,3/8/2021,3/11/2021,90.86,4000,94,AGENT00310,VNDR00397,A00006088
TXN00007297,3/16/2021 0:00,3/4/2021,3/9/2021,89.76,27000,11,AGENT00870,VNDR00579,A00002113
TXN00007298,3/16/2021 0:00,3/7/2021,3/10/2021,10.6,600,28,AGENT01082,VNDR00107,A00002073
TXN00007299,3/16/2021 0:00,3/1/2021,3/6/2021,99.09,74000,99,AGENT01019,VNDR00354,A00009278
TXN00007300,3/16/2021 0:00,3/10/2021,3/12/2021,6.08,200,59,AGENT00273,VNDR00099,A00004613
TXN00007301,3/16/2021 0:00,3/11/2021,3/12/2021,161.55,13000,71,AGENT00199,VNDR00267,A00008510
TXN00007302,3/16/2021 0:00,2/25/2021,3/2/2021,76.08,5000,71,AGENT00291,VNDR00449,A00007185
TXN00007303,3/16/2021 0:00,2/25/2021,3/2/2021,184.55,18000,11,AGENT00258,VNDR00106,A00000690
TXN00007304,3/16/2021 0:00,3/10/2021,3/12/2021,55.03,4000,46,AGENT00944,VNDR00418,A00002797
TXN00007305,3/16/2021 0:00,3/1/2021,3/6/2021,57.49,34000,10,AGENT00325,VNDR00197,A00000555
TXN00007306,3/16/2021 0:00,3/7/2021,3/10/2021,93.55,1000,16,AGENT00733,VNDR00197,A00002531
TXN00007307,3/16/2021 0:00,3/3/2021,3/8/2021,75.84,5000,53,AGENT00800,VNDR00443,A00002195
TXN00007308,3/16/2021 0:00,2/24/2021,3/1/2021,111.98,19000,7,AGENT00886,VNDR00571,A00005133
TXN00007309,3/16/2021 0:00,3/14/2021,3/14/2021,132.09,39000,19,AGENT00743,VNDR00098,A00007472
TXN00007310,3/16/2021 0:00,2/25/2021,3/2/2021,83.11,45000,37,AGENT00021,VNDR00296,A00007802
TXN00007311,3/16/2021 0:00,3/15/2021,3/15/2021,104.92,3000,18,AGENT00115,VNDR00517,A00000750
TXN00007312,3/17/2021 0:00,2/25/2021,3/2/2021,85.13,2000,48,AGENT00582,VNDR00197,A00002777
TXN00007313,3/17/2021 0:00,2/26/2021,3/3/2021,125.21,39000,30,AGENT00647,VNDR00262,A00001793
TXN00007314,3/17/2021 0:00,3/11/2021,3/13/2021,120.81,11000,118,AGENT00393,VNDR00430,A00000696
TXN00007315,3/17/2021 0:00,2/26/2021,3/3/2021,99.76,10000,37,AGENT00906,VNDR00509,A00009948
TXN00007316,3/17/2021 0:00,3/4/2021,3/9/2021,9.92,500,42,AGENT00809,VNDR00176,A00007748
TXN00007317,3/17/2021 0:00,3/13/2021,3/14/2021,10.84,100,38,AGENT01080,VNDR00197,A00000093
TXN00007318,3/17/2021 0:00,2/27/2021,3/4/2021,103.34,6000,67,AGENT01174,VNDR00197,A00005293
TXN00007319,3/17/2021 0:00,3/14/2021,3/14/2021,87.65,6000,23,AGENT00885,VNDR00057,A00000882
TXN00007320,3/17/2021 0:00,3/4/2021,3/9/2021,135.99,7000,80,AGENT00620,VNDR00168,A00005158
TXN00007321,3/17/2021 0:00,3/3/2021,3/8/2021,163.52,1000,71,AGENT01096,VNDR00197,A00006743
TXN00007322,3/17/2021 0:00,3/3/2021,3/8/2021,58.9,12000,56,AGENT00620,VNDR00113,A00008828
TXN00007323,3/17/2021 0:00,3/5/2021,3/10/2021,110.96,32000,93,AGENT01004,VNDR00170,A00007753
TXN00007324,3/17/2021 0:00,3/10/2021,3/12/2021,52.56,4000,53,AGENT00138,VNDR00306,A00002729
TXN00007325,3/17/2021 0:00,3/10/2021,3/12/2021,120.8,9000,30,AGENT00175,VNDR00465,A00001416
TXN00007326,3/17/2021 0:00,3/5/2021,3/10/2021,8.68,400,96,AGENT00580,VNDR00197,A00001457
TXN00007327,3/17/2021 0:00,3/11/2021,3/13/2021,143.56,18000,99,AGENT00786,VNDR00361,A00006424
TXN00007328,3/17/2021 0:00,3/11/2021,3/13/2021,124.01,2000,68,AGENT00893,VNDR00042,A00008047
TXN00007329,3/17/2021 0:00,3/8/2021,3/11/2021,10.26,400,119,AGENT00503,VNDR00209,A00001087
TXN00007330,3/17/2021 0:00,3/11/2021,3/13/2021,159.19,39000,19,AGENT00106,VNDR00529,A00006581
TXN00007331,3/17/2021 0:00,3/6/2021,3/11/2021,54.18,2000,118,AGENT01176,VNDR00197,A00002917
TXN00007332,3/17/2021 0:00,3/12/2021,3/13/2021,87.95,5000,108,AGENT00043,VNDR00006,A00008444
TXN00007333,3/17/2021 0:00,3/14/2021,3/14/2021,89.57,15000,35,AGENT00361,VNDR00197,A00006803
TXN00007334,3/17/2021 0:00,3/15/2021,3/15/2021,90.86,11000,103,AGENT00347,VNDR00197,A00000113
TXN00007335,3/18/2021 0:00,3/1/2021,3/6/2021,172.73,4000,95,AGENT00060,VNDR00584,A00001111
TXN00007336,3/18/2021 0:00,3/4/2021,3/9/2021,73.4,37000,22,AGENT00334,VNDR00197,A00001651
TXN00007337,3/18/2021 0:00,3/13/2021,3/14/2021,91.37,2000,20,AGENT00658,VNDR00161,A00004187
TXN00007338,3/18/2021 0:00,2/28/2021,3/5/2021,176.81,16000,74,AGENT00269,VNDR00248,A00007076
TXN00007339,3/18/2021 0:00,3/7/2021,3/12/2021,94.27,2000,90,AGENT00776,VNDR00343,A00008519
TXN00007340,3/18/2021 0:00,3/9/2021,3/12/2021,111.49,2000,79,AGENT00170,VNDR00429,A00005664
TXN00007341,3/18/2021 0:00,3/10/2021,3/13/2021,159,5000,28,AGENT00550,VNDR00163,A00009985
TXN00007342,3/18/2021 0:00,3/17/2021,3/17/2021,156.36,13000,58,AGENT00504,VNDR00142,A00001055
TXN00007343,3/18/2021 0:00,3/14/2021,3/15/2021,9.11,700,116,AGENT00879,VNDR00023,A00004177
TXN00007344,3/18/2021 0:00,3/14/2021,3/15/2021,54.09,54000,29,AGENT00329,VNDR00279,A00009188
TXN00007345,3/18/2021 0:00,3/10/2021,3/13/2021,99.52,5000,110,AGENT00005,VNDR00079,A00008700
TXN00007346,3/18/2021 0:00,3/16/2021,3/16/2021,57.37,85000,86,AGENT00029,VNDR00197,A00007473
TXN00007347,3/18/2021 0:00,3/2/2021,3/7/2021,83.36,25000,15,AGENT00908,VNDR00153,A00002737
TXN00007348,3/18/2021 0:00,2/26/2021,3/3/2021,9.71,700,40,AGENT00964,VNDR00167,A00005216
TXN00007349,3/18/2021 0:00,3/7/2021,3/12/2021,104.62,6000,86,AGENT00915,VNDR00197,A00001309
TXN00007350,3/18/2021 0:00,3/11/2021,3/13/2021,150.58,30000,90,AGENT00629,VNDR00197,A00002463
TXN00007351,3/18/2021 0:00,3/4/2021,3/9/2021,150.59,13000,74,AGENT00775,VNDR00243,A00001381
TXN00007352,3/18/2021 0:00,3/8/2021,3/11/2021,87.51,2000,90,AGENT00908,VNDR00197,A00002727
TXN00007353,3/18/2021 0:00,3/6/2021,3/11/2021,11.24,600,93,AGENT00935,VNDR00505,A00005114
TXN00007354,3/18/2021 0:00,3/3/2021,3/8/2021,119.18,37000,35,AGENT00713,VNDR00508,A00009992
TXN00007355,3/18/2021 0:00,3/14/2021,3/15/2021,89.08,44000,53,AGENT00525,VNDR00568,A00004183
TXN00007356,3/18/2021 0:00,3/1/2021,3/6/2021,154.62,9000,62,AGENT00233,VNDR00123,A00004812
TXN00007357,3/19/2021 0:00,3/9/2021,3/12/2021,59.04,69000,58,AGENT00774,VNDR00600,A00003825
TXN00007358,3/19/2021 0:00,3/6/2021,3/11/2021,134.55,20000,70,AGENT01031,VNDR00025,A00003550
TXN00007359,3/19/2021 0:00,3/6/2021,3/11/2021,71.09,23000,50,AGENT00982,VNDR00125,A00001321
TXN00007360,3/19/2021 0:00,3/18/2021,3/18/2021,6.77,100,42,AGENT00018,VNDR00197,A00004080
TXN00007361,3/19/2021 0:00,3/15/2021,3/16/2021,84.47,5000,101,AGENT00354,VNDR00397,A00007240
TXN00007362,3/19/2021 0:00,3/5/2021,3/10/2021,125.15,33000,42,AGENT00501,VNDR00321,A00000345
TXN00007363,3/19/2021 0:00,3/6/2021,3/11/2021,91.88,9000,48,AGENT00702,VNDR00282,A00003305
TXN00007364,3/19/2021 0:00,3/6/2021,3/11/2021,77.66,75000,66,AGENT00923,VNDR00107,A00006270
TXN00007365,3/19/2021 0:00,3/18/2021,3/18/2021,7.57,600,78,AGENT00025,VNDR00419,A00001895
TXN00007366,3/19/2021 0:00,2/28/2021,3/5/2021,112.6,9000,46,AGENT00720,VNDR00524,A00007540
TXN00007367,3/19/2021 0:00,3/14/2021,3/15/2021,84.34,11000,19,AGENT00099,VNDR00197,A00000441
TXN00007368,3/19/2021 0:00,3/6/2021,3/11/2021,137.97,11000,67,AGENT00397,VNDR00143,A00008601
TXN00007369,3/19/2021 0:00,2/28/2021,3/5/2021,110,2000,92,AGENT00553,VNDR00197,A00009505
TXN00007370,3/19/2021 0:00,3/5/2021,3/10/2021,10.31,300,21,AGENT00659,VNDR00197,A00001086
TXN00007371,3/19/2021 0:00,3/18/2021,3/18/2021,64.86,1000,54,AGENT00696,VNDR00422,A00003669
TXN00007372,3/19/2021 0:00,3/6/2021,3/11/2021,85.14,3000,88,AGENT00894,VNDR00368,A00001647
TXN00007373,3/19/2021 0:00,3/9/2021,3/12/2021,87.97,10000,63,AGENT00319,VNDR00197,A00000966
TXN00007374,3/19/2021 0:00,3/14/2021,3/15/2021,90.75,2000,104,AGENT00205,VNDR00472,A00008296
TXN00007375,3/19/2021 0:00,3/17/2021,3/17/2021,75.79,43000,27,AGENT01059,VNDR00303,A00001579
TXN00007376,3/19/2021 0:00,2/28/2021,3/5/2021,117.46,9000,31,AGENT00108,VNDR00197,A00001275
TXN00007377,3/19/2021 0:00,3/11/2021,3/14/2021,182.79,10000,94,AGENT01106,VNDR00197,A00009195
TXN00007378,3/19/2021 0:00,3/1/2021,3/6/2021,143.08,4000,113,AGENT00064,VNDR00232,A00005464
TXN00007379,3/20/2021 0:00,3/19/2021,3/19/2021,188.08,19000,34,AGENT00550,VNDR00197,A00006532
TXN00007380,3/20/2021 0:00,3/10/2021,3/13/2021,160.44,20000,44,AGENT00166,VNDR00169,A00005623
TXN00007381,3/20/2021 0:00,3/17/2021,3/17/2021,52.45,1000,96,AGENT01030,VNDR00197,A00005368
TXN00007382,3/20/2021 0:00,3/12/2021,3/15/2021,132.99,26000,34,AGENT00286,VNDR00163,A00008019
TXN00007383,3/20/2021 0:00,3/2/2021,3/7/2021,91.93,25000,117,AGENT00737,VNDR00197,A00005959
TXN00007384,3/20/2021 0:00,3/9/2021,3/14/2021,156.29,39000,55,AGENT00688,VNDR00403,A00001190
TXN00007385,3/20/2021 0:00,3/7/2021,3/12/2021,54.08,3000,72,AGENT00752,VNDR00364,A00004866
TXN00007386,3/20/2021 0:00,3/17/2021,3/17/2021,127.08,15000,13,AGENT00970,VNDR00415,A00003552
TXN00007387,3/20/2021 0:00,3/3/2021,3/8/2021,121.47,16000,80,AGENT00290,VNDR00197,A00001646
TXN00007388,3/20/2021 0:00,3/10/2021,3/13/2021,175.18,10000,104,AGENT00299,VNDR00276,A00004886
TXN00007389,3/20/2021 0:00,3/11/2021,3/14/2021,82.98,1000,56,AGENT00197,VNDR00193,A00005981
TXN00007390,3/20/2021 0:00,3/6/2021,3/11/2021,98.7,16000,10,AGENT01049,VNDR00197,A00000493
TXN00007391,3/20/2021 0:00,3/7/2021,3/12/2021,121.51,28000,37,AGENT00559,VNDR00197,A00000475
TXN00007392,3/20/2021 0:00,3/10/2021,3/13/2021,93.56,5000,41,AGENT00243,VNDR00040,A00009480
TXN00007393,3/20/2021 0:00,3/16/2021,3/17/2021,101.26,9000,25,AGENT00417,VNDR00354,A00003651
TXN00007394,3/20/2021 0:00,3/14/2021,3/16/2021,72.66,3000,66,AGENT00150,VNDR00197,A00003955
TXN00007395,3/20/2021 0:00,3/1/2021,3/6/2021,93.39,40000,70,AGENT00480,VNDR00197,A00006828
TXN00007396,3/20/2021 0:00,3/13/2021,3/15/2021,81.7,7000,16,AGENT00642,VNDR00469,A00002110
TXN00007397,3/20/2021 0:00,3/19/2021,3/19/2021,99.9,10000,98,AGENT00202,VNDR00197,A00008663
TXN00007398,3/20/2021 0:00,3/7/2021,3/12/2021,179.59,20000,72,AGENT00489,VNDR00574,A00003158
TXN00007399,3/20/2021 0:00,3/15/2021,3/16/2021,114.03,4000,77,AGENT00971,VNDR00293,A00004764
TXN00007400,3/20/2021 0:00,3/12/2021,3/15/2021,96.7,5000,83,AGENT00111,VNDR00387,A00000594
TXN00007401,3/20/2021 0:00,3/3/2021,3/8/2021,126.42,9000,46,AGENT00271,VNDR00432,A00001965
TXN00007402,3/20/2021 0:00,3/1/2021,3/6/2021,147.63,32000,117,AGENT00182,VNDR00099,A00009798
TXN00007403,3/20/2021 0:00,3/1/2021,3/6/2021,11.45,400,111,AGENT00196,VNDR00205,A00004683
TXN00007404,3/20/2021 0:00,3/4/2021,3/9/2021,170.43,9000,110,AGENT00393,VNDR00197,A00000622
TXN00007405,3/20/2021 0:00,3/11/2021,3/14/2021,181.72,7000,119,AGENT00396,VNDR00197,A00006403
TXN00007406,3/20/2021 0:00,3/11/2021,3/14/2021,158.74,20000,76,AGENT00138,VNDR00472,A00009332
TXN00007407,3/20/2021 0:00,3/3/2021,3/8/2021,152.97,17000,77,AGENT00078,VNDR00197,A00001359
TXN00007408,3/20/2021 0:00,3/13/2021,3/15/2021,94.5,45000,86,AGENT01067,VNDR00045,A00003197
TXN00007409,3/20/2021 0:00,3/1/2021,3/6/2021,125.53,1000,6,AGENT00065,VNDR00556,A00003285
TXN00007410,3/20/2021 0:00,3/19/2021,3/19/2021,163.79,16000,116,AGENT00132,VNDR00197,A00005009
TXN00007411,3/20/2021 0:00,3/4/2021,3/9/2021,89.13,1000,35,AGENT00966,VNDR00216,A00006621
TXN00007412,3/21/2021 0:00,3/20/2021,3/20/2021,82.55,11000,100,AGENT01149,VNDR00420,A00008225
TXN00007413,3/21/2021 0:00,3/18/2021,3/18/2021,131.59,13000,55,AGENT00148,VNDR00360,A00006315
TXN00007414,3/21/2021 0:00,3/13/2021,3/16/2021,55.08,76000,81,AGENT00305,VNDR00556,A00007862
TXN00007415,3/21/2021 0:00,3/2/2021,3/7/2021,139.23,3000,22,AGENT00972,VNDR00593,A00006943
TXN00007416,3/21/2021 0:00,3/11/2021,3/14/2021,126.21,9000,8,AGENT00904,VNDR00163,A00000395
TXN00007417,3/21/2021 0:00,3/15/2021,3/17/2021,132.6,8000,59,AGENT00719,VNDR00425,A00005964
TXN00007418,3/21/2021 0:00,3/6/2021,3/11/2021,62.55,41000,58,AGENT00063,VNDR00552,A00000142
TXN00007419,3/21/2021 0:00,3/19/2021,3/19/2021,106.21,33000,23,AGENT00405,VNDR00197,A00006345
TXN00007420,3/21/2021 0:00,3/5/2021,3/10/2021,60.44,5000,98,AGENT00365,VNDR00454,A00000571
TXN00007421,3/21/2021 0:00,3/1/2021,3/6/2021,9.62,100,84,AGENT00878,VNDR00128,A00008319
TXN00007422,3/21/2021 0:00,3/6/2021,3/11/2021,72.03,16000,22,AGENT00051,VNDR00099,A00000341
TXN00007423,3/21/2021 0:00,3/15/2021,3/17/2021,93.31,30000,83,AGENT00384,VNDR00197,A00005895
TXN00007424,3/21/2021 0:00,3/12/2021,3/15/2021,183.14,5000,9,AGENT00712,VNDR00086,A00002607
TXN00007425,3/21/2021 0:00,3/7/2021,3/12/2021,10.3,500,57,AGENT00078,VNDR00301,A00001119
TXN00007426,3/21/2021 0:00,3/4/2021,3/9/2021,67.7,13000,53,AGENT00385,VNDR00229,A00002019
TXN00007427,3/21/2021 0:00,3/12/2021,3/15/2021,105.1,20000,9,AGENT00377,VNDR00162,A00000071
TXN00007428,3/22/2021 0:00,3/15/2021,3/17/2021,103.88,20000,104,AGENT00519,VNDR00197,A00001575
TXN00007429,3/22/2021 0:00,3/8/2021,3/13/2021,109.06,5000,91,AGENT00918,VNDR00247,A00002160
TXN00007430,3/22/2021 0:00,3/12/2021,3/15/2021,58.48,3000,80,AGENT00434,VNDR00163,A00006288
TXN00007431,3/22/2021 0:00,3/7/2021,3/12/2021,56.03,60000,61,AGENT00124,VNDR00457,A00008908
TXN00007432,3/22/2021 0:00,3/5/2021,3/10/2021,150.96,36000,78,AGENT00698,VNDR00197,A00001812
TXN00007433,3/22/2021 0:00,3/4/2021,3/9/2021,6.33,400,36,AGENT00154,VNDR00197,A00006407
TXN00007434,3/22/2021 0:00,3/5/2021,3/10/2021,87.9,54000,32,AGENT00233,VNDR00197,A00001346
TXN00007435,3/22/2021 0:00,3/11/2021,3/16/2021,88.8,4000,50,AGENT00139,VNDR00197,A00009504
TXN00007436,3/22/2021 0:00,3/5/2021,3/10/2021,78.21,10000,51,AGENT00826,VNDR00332,A00002112
TXN00007437,3/22/2021 0:00,3/21/2021,3/21/2021,52.27,45000,19,AGENT00248,VNDR00197,A00006889
TXN00007438,3/22/2021 0:00,3/7/2021,3/12/2021,74.95,3000,64,AGENT00438,VNDR00283,A00008616
TXN00007439,3/22/2021 0:00,3/6/2021,3/11/2021,86.02,15000,97,AGENT00215,VNDR00232,A00001380
TXN00007440,3/22/2021 0:00,3/2/2021,3/7/2021,8.12,700,29,AGENT01136,VNDR00192,A00000027
TXN00007441,3/22/2021 0:00,3/2/2021,3/7/2021,121.89,11000,68,AGENT01090,VNDR00197,A00000520
TXN00007442,3/22/2021 0:00,3/18/2021,3/19/2021,98.84,5000,111,AGENT00936,VNDR00565,A00001522
TXN00007443,3/22/2021 0:00,3/11/2021,3/16/2021,55.22,90000,112,AGENT00324,VNDR00197,A00002136
TXN00007444,3/22/2021 0:00,3/9/2021,3/14/2021,56.37,2000,63,AGENT00189,VNDR00316,A00003216
TXN00007445,3/22/2021 0:00,3/21/2021,3/21/2021,85.74,3000,107,AGENT00465,VNDR00401,A00007614
TXN00007446,3/22/2021 0:00,3/5/2021,3/10/2021,172.3,14000,32,AGENT00357,VNDR00197,A00000976
TXN00007447,3/22/2021 0:00,3/2/2021,3/7/2021,187.67,18000,7,AGENT01113,VNDR00461,A00008623
TXN00007448,3/22/2021 0:00,3/9/2021,3/14/2021,86.7,2000,59,AGENT00708,VNDR00377,A00009628
TXN00007449,3/22/2021 0:00,3/8/2021,3/13/2021,10.85,500,97,AGENT00703,VNDR00543,A00007348
TXN00007450,3/23/2021 0:00,3/7/2021,3/12/2021,109.9,6000,116,AGENT00029,VNDR00180,A00003418
TXN00007451,3/23/2021 0:00,3/17/2021,3/19/2021,97.78,74000,56,AGENT00460,VNDR00197,A00006274
TXN00007452,3/23/2021 0:00,3/14/2021,3/17/2021,9.3,200,39,AGENT00617,VNDR00197,A00003444
TXN00007453,3/23/2021 0:00,3/5/2021,3/10/2021,7.17,100,87,AGENT01116,VNDR00042,A00001622
TXN00007454,3/23/2021 0:00,3/17/2021,3/19/2021,128.33,6000,47,AGENT00553,VNDR00197,A00000525
TXN00007455,3/23/2021 0:00,3/12/2021,3/17/2021,9.22,500,111,AGENT00769,VNDR00462,A00008773
TXN00007456,3/23/2021 0:00,3/18/2021,3/19/2021,141.56,6000,89,AGENT00610,VNDR00093,A00001059
TXN00007457,3/23/2021 0:00,3/17/2021,3/19/2021,81.31,75000,18,AGENT00908,VNDR00296,A00000972
TXN00007458,3/23/2021 0:00,3/4/2021,3/9/2021,149.1,23000,45,AGENT00920,VNDR00179,A00004654
TXN00007459,3/23/2021 0:00,3/9/2021,3/14/2021,134.88,5000,118,AGENT00949,VNDR00197,A00008365
TXN00007460,3/23/2021 0:00,3/17/2021,3/19/2021,7.22,300,81,AGENT00985,VNDR00354,A00006933
TXN00007461,3/23/2021 0:00,3/14/2021,3/17/2021,8.73,700,14,AGENT00320,VNDR00197,A00005995
TXN00007462,3/23/2021 0:00,3/10/2021,3/15/2021,7.86,600,29,AGENT00213,VNDR00050,A00003624
TXN00007463,3/23/2021 0:00,3/18/2021,3/19/2021,193.9,20000,113,AGENT01095,VNDR00575,A00003116
TXN00007464,3/23/2021 0:00,3/8/2021,3/13/2021,53.82,2000,46,AGENT00949,VNDR00197,A00002558
TXN00007465,3/23/2021 0:00,3/19/2021,3/20/2021,146.86,19000,88,AGENT00627,VNDR00087,A00008061
TXN00007466,3/23/2021 0:00,3/9/2021,3/14/2021,10.96,600,89,AGENT00710,VNDR00229,A00007153
TXN00007467,3/23/2021 0:00,3/22/2021,3/22/2021,52.3,5000,13,AGENT01007,VNDR00370,A00005865
TXN00007468,3/23/2021 0:00,3/11/2021,3/16/2021,121.51,8000,92,AGENT01004,VNDR00323,A00003087
TXN00007469,3/23/2021 0:00,3/20/2021,3/20/2021,130.53,11000,97,AGENT00965,VNDR00169,A00007149
TXN00007470,3/23/2021 0:00,3/20/2021,3/20/2021,129.14,16000,109,AGENT00873,VNDR00473,A00003055
TXN00007471,3/23/2021 0:00,3/5/2021,3/10/2021,98.79,15000,65,AGENT00729,VNDR00197,A00008105
TXN00007472,3/23/2021 0:00,3/15/2021,3/18/2021,81.34,5000,29,AGENT00373,VNDR00138,A00008322
TXN00007473,3/23/2021 0:00,3/9/2021,3/14/2021,123.74,30000,103,AGENT00451,VNDR00039,A00004841
TXN00007474,3/23/2021 0:00,3/15/2021,3/18/2021,77.16,3000,81,AGENT00520,VNDR00540,A00000845
TXN00007475,3/23/2021 0:00,3/20/2021,3/20/2021,81.55,15000,75,AGENT00707,VNDR00416,A00006902
TXN00007476,3/24/2021 0:00,3/6/2021,3/11/2021,70.07,34000,115,AGENT00897,VNDR00321,A00002840
TXN00007477,3/24/2021 0:00,3/14/2021,3/17/2021,194.93,14000,59,AGENT00966,VNDR00047,A00009700
TXN00007478,3/24/2021 0:00,3/8/2021,3/13/2021,84.57,1000,77,AGENT00077,VNDR00197,A00007365
TXN00007479,3/24/2021 0:00,3/23/2021,3/23/2021,75.29,3000,9,AGENT00396,VNDR00247,A00006772
TXN00007480,3/24/2021 0:00,3/4/2021,3/9/2021,7.24,600,35,AGENT00774,VNDR00005,A00008102
TXN00007481,3/24/2021 0:00,3/17/2021,3/19/2021,62.69,3000,66,AGENT00538,VNDR00568,A00004921
TXN00007482,3/24/2021 0:00,3/15/2021,3/18/2021,161.74,18000,94,AGENT01140,VNDR00197,A00005481
TXN00007483,3/24/2021 0:00,3/8/2021,3/13/2021,96.15,32000,23,AGENT00485,VNDR00362,A00007961
TXN00007484,3/24/2021 0:00,3/20/2021,3/21/2021,118.53,8000,64,AGENT01045,VNDR00275,A00009527
TXN00007485,3/24/2021 0:00,3/16/2021,3/19/2021,198.48,2000,93,AGENT01133,VNDR00372,A00008786
TXN00007486,3/24/2021 0:00,3/7/2021,3/12/2021,135.21,12000,87,AGENT00211,VNDR00428,A00006887
TXN00007487,3/24/2021 0:00,3/18/2021,3/20/2021,68.39,74000,69,AGENT00774,VNDR00197,A00008868
TXN00007488,3/24/2021 0:00,3/8/2021,3/13/2021,124.15,8000,37,AGENT00113,VNDR00538,A00006959
TXN00007489,3/24/2021 0:00,3/18/2021,3/20/2021,153.04,17000,86,AGENT00130,VNDR00387,A00001845
TXN00007490,3/24/2021 0:00,3/5/2021,3/10/2021,7.86,400,44,AGENT00636,VNDR00520,A00000145
TXN00007491,3/24/2021 0:00,3/12/2021,3/17/2021,118.02,1000,46,AGENT00814,VNDR00562,A00009035
TXN00007492,3/24/2021 0:00,3/18/2021,3/20/2021,148.48,4000,30,AGENT01182,VNDR00410,A00006139
TXN00007493,3/24/2021 0:00,3/5/2021,3/10/2021,78.33,72000,25,AGENT01080,VNDR00279,A00006991
TXN00007494,3/24/2021 0:00,3/9/2021,3/14/2021,101.37,12000,40,AGENT00616,VNDR00266,A00003374
TXN00007495,3/24/2021 0:00,3/8/2021,3/13/2021,131.31,9000,32,AGENT00344,VNDR00197,A00000659
TXN00007496,3/24/2021 0:00,3/7/2021,3/12/2021,95.37,64000,87,AGENT00137,VNDR00303,A00001824
TXN00007497,3/24/2021 0:00,3/23/2021,3/23/2021,93.73,13000,57,AGENT01010,VNDR00197,A00008891
TXN00007498,3/24/2021 0:00,3/9/2021,3/14/2021,156.25,27000,30,AGENT00555,VNDR00120,A00000044
TXN00007499,3/24/2021 0:00,3/10/2021,3/15/2021,7.86,300,101,AGENT00654,VNDR00423,A00005094
TXN00007500,3/24/2021 0:00,3/22/2021,3/22/2021,50.7,90000,30,AGENT00737,VNDR00478,A00009545
TXN00007501,3/24/2021 0:00,3/22/2021,3/22/2021,124.69,2000,41,AGENT00461,VNDR00473,A00000235
TXN00007502,3/24/2021 0:00,3/13/2021,3/18/2021,88.31,9000,108,AGENT00391,VNDR00189,A00008678
TXN00007503,3/25/2021 0:00,3/14/2021,3/19/2021,108.63,6000,87,AGENT01041,VNDR00203,A00009526
TXN00007504,3/25/2021 0:00,3/6/2021,3/11/2021,107.93,36000,78,AGENT00030,VNDR00513,A00001535
TXN00007505,3/25/2021 0:00,3/21/2021,3/22/2021,127.79,21000,51,AGENT00872,VNDR00290,A00002120
TXN00007506,3/25/2021 0:00,3/9/2021,3/14/2021,109.56,1000,75,AGENT00051,VNDR00524,A00004318
TXN00007507,3/25/2021 0:00,3/18/2021,3/20/2021,176.12,2000,39,AGENT00745,VNDR00123,A00002302
TXN00007508,3/25/2021 0:00,3/8/2021,3/13/2021,62.93,70000,23,AGENT00104,VNDR00060,A00009803
TXN00007509,3/25/2021 0:00,3/19/2021,3/21/2021,78.84,3000,87,AGENT00947,VNDR00056,A00004146
TXN00007510,3/25/2021 0:00,3/18/2021,3/20/2021,152.09,38000,105,AGENT00994,VNDR00197,A00003894
TXN00007511,3/25/2021 0:00,3/20/2021,3/21/2021,98.62,30000,74,AGENT00687,VNDR00312,A00005257
TXN00007512,3/25/2021 0:00,3/24/2021,3/24/2021,64.44,2000,55,AGENT01086,VNDR00292,A00003056
TXN00007513,3/25/2021 0:00,3/21/2021,3/22/2021,64.19,48000,118,AGENT00033,VNDR00316,A00002832
TXN00007514,3/25/2021 0:00,3/7/2021,3/12/2021,92.99,39000,70,AGENT00240,VNDR00524,A00004285
TXN00007515,3/25/2021 0:00,3/19/2021,3/21/2021,76.72,29000,107,AGENT00485,VNDR00197,A00007718
